UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,mode
7.8011622,7.3144855,2.9624066,-0.6325091,5.9382815,0.9842498,2.8820693,7.646813,5.9971714,4.9781857,6.586374,4.0201797,1
9.472887,6.6322966,4.2636285,0.31820342,6.6005406,1.9330955,1.3433515,8.135767,4.6526666,5.4664545,7.157742,4.4404488,0
7.875256,6.563683,2.0268197,2.1941395,4.8193417,1.3922502,3.9963698,6.4439244,5.635449,6.103421,6.1291666,4.6524873,1
8.085466,7.492654,2.4593332,-1.0696124,6.5433,0.5257677,3.1444213,8.16198,4.5947337,5.643398,7.4346347,3.5328407,1
7.851605,6.603324,2.3959033,1.2845384,5.071942,1.0869465,3.4536674,6.7045984,5.533521,5.7980833,6.586492,4.228498,1
8.267201,7.7025824,1.5016377,0.3327079,6.363038,0.833327,2.9183738,8.15897,4.7609777,6.4741793,6.9671745,3.8544753,0
9.33243,7.1565785,3.1915987,0.5735335,6.865137,1.7098894,1.7666061,8.4964485,4.519992,6.0689383,7.0616035,4.3733954,1
8.275133,6.9777517,1.626954,0.8428799,5.712768,0.5296724,2.8666146,7.501008,4.796529,6.201742,7.1076484,3.8308442,1
8.588811,7.956396,2.246624,0.15928191,6.709487,1.447456,2.7735193,8.383736,5.960175,6.0451074,6.2340045,3.9981403,1
9.158623,6.706029,3.9554596,0.32015643,6.3970385,1.7930462,1.4702342,8.037227,4.8025064,5.364555,7.043675,4.513818,0
8.0077715,6.620329,1.9700367,1.9370105,5.0203123,1.2317778,3.7872493,6.7042756,5.675211,5.9278235,6.1244493,4.648134,1
7.949936,6.7698917,1.9956179,1.606826,5.12912,1.1779014,3.5388534,6.8969216,5.7500257,5.7219305,6.1369534,4.675255,1
9.471098,6.8481517,4.1624856,0.24439526,6.757067,1.9729402,1.3525574,8.31957,4.7724285,5.495612,7.051859,4.474535,0
9.165926,6.799891,3.7654603,0.41002044,6.4625144,1.7803663,1.5083361,8.129087,4.728232,5.492775,7.0336432,4.538207,0
8.274029,6.8751693,2.9540596,-0.26279458,5.8153377,0.6553256,2.471579,7.462105,5.8539925,5.2245107,6.919781,3.5634441,0
8.166107,7.801995,2.842713,-0.6378373,6.664193,1.384784,3.0340102,8.339446,5.540405,5.4422226,6.5199094,4.2399225,0
8.053822,6.6255584,1.9520725,2.1486027,5.0347724,1.3773799,4.007266,6.6355567,5.595642,6.169294,6.0890355,4.6437745,1
8.261831,7.4991775,1.2092904,0.6904853,6.05113,0.588746,2.5963652,7.9215803,4.765301,6.64134,7.126557,3.6506891,1
8.630865,7.528574,3.3405824,-0.99185824,6.875066,1.2213849,2.4230416,8.456856,5.3174295,5.3566275,6.9648733,3.8543794,1
8.938916,6.865545,2.8231046,-0.34995222,6.4346533,0.46336457,2.8256295,7.883768,5.0923376,5.6855655,7.307794,3.2058635,1
7.8965135,7.070201,1.9994622,0.07926032,5.6758676,0.47905296,2.730629,7.525191,5.0616593,5.636364,7.0959187,3.8502197,1
8.725539,7.2038417,3.5337775,-1.0108817,6.4101033,0.7992773,2.2388484,7.9515,6.627653,4.9098673,6.6663,3.2949638,1
7.8894677,7.242593,1.9606147,-0.12182834,5.8306007,0.48128834,2.6178625,7.7118764,5.006137,5.691843,7.142452,3.7857597,0
9.512327,7.265484,3.3957868,0.5990348,7.0387015,1.9684062,1.6361158,8.629893,4.6463847,6.130605,6.952899,4.466546,0
8.548595,6.7306576,2.87607,-0.06603113,5.8709044,0.50583506,2.5947685,7.4087844,5.7201734,5.4837437,7.065865,3.279735,0
8.070028,7.878142,2.710474,-0.6962553,6.681801,1.3353492,3.2266598,8.346038,5.496413,5.49834,6.506686,4.228475,0
8.068017,7.5982857,1.4137405,0.20153537,6.083975,0.5459065,2.4637494,8.000655,4.9176955,6.3179193,7.1342278,3.6396527,1
9.505768,7.1926737,3.2923563,0.65860105,6.979416,1.8440603,1.5918782,8.59179,4.522095,6.1659155,7.0582213,4.4009886,1
7.7075963,8.22297,2.1353157,-0.7629671,6.43076,1.2129589,2.3674314,8.455684,5.9322515,5.3965187,6.349838,4.2606754,1
7.8821044,6.7489676,2.0773995,0.55421954,5.334394,0.44435695,2.9812117,7.0264726,5.1173,5.9030275,7.215608,3.5906882,1
8.194448,6.7126713,2.9959118,0.3041965,5.714421,1.0238781,3.1950943,7.209665,5.143148,5.592339,7.016568,3.9309366,0
8.871209,6.927176,3.7686543,-0.28466728,6.4175453,1.4175115,1.6752889,8.068583,5.2270565,5.185139,7.015674,4.146789,0
8.038174,6.7191753,2.3058908,1.5964979,5.228855,1.3504171,3.4397106,6.887443,5.4560695,5.983896,6.396638,4.4733686,0
7.7419333,7.468997,1.7115653,-0.22828165,5.8893256,0.41526806,2.4893003,7.8117094,4.941921,5.9181466,7.272457,3.6349835,0
8.013019,7.614928,2.6096895,0.080721505,6.115332,1.4779065,3.0405085,7.873132,6.101343,5.3721943,6.092453,4.4806447,0
7.714974,7.4762893,2.7924852,-0.8182871,6.021388,0.9769552,2.0662203,7.988791,5.471424,4.988994,6.8681493,4.214338,1
7.9542823,7.796187,2.9195158,-0.86433727,6.382676,1.2513616,2.7212412,8.135094,6.3044567,5.0342917,6.2877665,4.089953,1
8.741126,7.4037423,3.415921,-0.9977475,6.8804927,1.1266363,2.5510256,8.376168,5.2448416,5.385621,7.0584607,3.6997752,1
8.056879,6.778328,2.1956654,1.1087464,5.357118,0.9973548,3.3194003,7.076913,5.535612,5.657836,6.472002,4.3653345,1
9.04556,7.007328,3.833139,-0.06794831,6.5786977,1.6975113,1.5651858,8.231519,5.2007737,5.2767572,6.885936,4.387327,1
9.487173,6.640898,4.246005,0.5965508,6.57324,2.1165438,1.5752425,8.0616665,4.6851745,5.587441,7.001433,4.591701,1
8.5064535,7.700886,2.3376553,-1.2007657,7.057514,0.5131689,3.1645179,8.612157,4.214032,6.0011992,7.5608654,3.366485,1
7.616258,7.2969403,2.5953012,-0.7704988,5.794349,0.6413594,2.3917673,7.7038984,5.5438986,5.024107,6.962241,3.9298444,1
8.848939,7.03826,2.6222126,-0.57790804,6.5856647,0.38572475,3.0291195,8.037557,4.713655,5.845445,7.47464,3.1687284,0
8.219102,7.7381907,1.5418644,0.3697938,6.309533,0.905071,2.8099911,8.143397,4.986872,6.3876233,6.8328013,3.914048,0
7.943094,6.5768847,2.0618904,2.1255593,4.9262834,1.3839539,4.0016646,6.5007844,5.5401745,6.199521,6.2111363,4.546543,1
8.438461,7.681355,2.4410946,-1.0139225,6.9268336,0.7309562,2.8974135,8.548799,4.500717,5.873405,7.367262,3.5980182,0
9.526223,7.1935525,3.2922184,0.61179304,7.0033913,1.8019154,1.584031,8.61029,4.5001965,6.172296,7.0907626,4.352387,1
8.847772,7.216898,3.5282416,-0.61478204,6.7011633,1.2780621,2.0479484,8.293962,5.264734,5.3361626,7.018698,3.9211648,1
8.2598505,6.9029765,1.6707938,1.2777851,5.5749545,0.82850116,3.1034951,7.358732,4.918599,6.1972938,6.7719913,4.1754403,0
8.226025,7.6449647,2.7599995,-0.5854113,6.3880386,1.0917125,2.2587764,8.173821,6.057437,5.3120193,6.54614,3.9020967,0
8.291268,6.9184012,1.5252464,1.1215959,5.621284,0.5787632,2.976144,7.410548,4.791719,6.2830787,7.021396,3.9291437,1
8.296043,6.6132903,2.692403,0.9999488,5.4669385,1.080315,3.581975,6.930447,5.71038,5.739365,6.5325975,3.9927032,1
8.195176,6.7620044,1.6306232,1.0531867,5.3959827,0.45825186,3.1492276,7.1236234,5.049774,6.0236874,7.0157466,4.0081143,1
9.4524555,7.1495976,3.336923,0.6685691,6.9265046,1.8700844,1.7040097,8.523647,4.529329,6.1046057,7.016424,4.4530272,1
8.612512,6.7384624,0.010775888,2.2711372,4.7891273,-0.3189657,3.8880405,6.4188867,5.6360126,6.4813,6.9480567,4.4472027,1
8.353492,6.9139504,1.7512308,0.96343076,5.715608,0.6323948,2.93372,7.4833903,4.8840156,6.0948744,6.9655757,4.026875,1
8.958092,6.92383,2.8788233,-0.47354373,6.5192695,0.47943303,2.8095152,7.959898,5.1159706,5.6585174,7.3070955,3.179907,1
8.202824,7.5075197,2.8969615,-0.73701537,6.3222847,0.96858454,2.155395,8.107007,5.9816594,5.176951,6.6972938,3.8262455,1
9.4663105,6.7371473,3.8709238,0.2889349,6.663365,1.6585656,1.3328812,8.234905,4.4728518,5.7279453,7.3583627,4.179884,1
8.577725,7.147654,3.3784835,-0.8749411,6.346043,0.81030244,2.2710135,7.9259224,6.101609,5.036155,6.841477,3.4517043,0
8.91608,7.2421007,3.6625843,-1.0103896,6.558931,0.870631,2.2830973,8.027558,6.7878065,4.9165254,6.5568376,3.2036054,0
7.532923,7.915949,2.555047,-0.83270705,6.1842217,1.228915,2.6776307,8.1244955,5.9753685,5.0255184,6.3480997,4.398546,0
8.047927,6.739923,1.6810405,2.212641,5.0721445,1.3268855,3.7413585,6.8250184,5.5199614,6.1856766,6.0277867,4.7691054,1
8.354392,7.3918657,2.790559,-0.6943522,6.3703623,0.7710328,2.6210616,8.020889,5.821466,5.3416824,6.7994876,3.567719,1
9.61048,6.869002,3.8986208,0.42103535,6.864801,1.8574115,1.353825,8.4152355,4.498142,5.8348613,7.225396,4.326755,0
9.186207,6.582918,4.05138,0.2654133,6.3251553,1.7132359,1.4475968,7.9458985,4.736771,5.342486,7.1551285,4.4054704,0
9.468249,6.5829396,4.151308,0.14689392,6.575079,1.6702759,1.5669302,8.038632,4.7674317,5.5101533,7.235977,4.099309,0
7.891073,7.8598347,2.4310384,-1.3048053,6.6058702,0.7230015,2.7455611,8.408815,5.106149,5.383094,7.0758476,3.8044126,1
8.307724,6.8242226,2.902406,-0.20737371,5.791483,0.5899445,2.4821205,7.428107,5.811495,5.2690287,6.9669805,3.504271,0
7.5078545,7.870885,2.4947174,-1.0966485,6.202926,0.9979162,2.3837907,8.214223,5.677681,4.9971995,6.675091,4.250569,1
9.049075,6.938174,3.816796,-0.40217242,6.6066055,1.3671455,1.8790706,8.14138,5.1688538,5.314423,7.0985594,3.9390578,1
7.860442,6.6105976,2.4293644,1.1446415,5.112342,1.0206428,3.4336586,6.731715,5.53343,5.7524557,6.643236,4.1520534,1
7.636995,8.275518,2.1130044,-1.0054345,6.4576325,1.0975621,2.3383875,8.494066,5.950875,5.3350453,6.4215612,4.1495385,0
7.661751,7.8365493,2.3249428,-0.42296976,6.1067605,1.2295083,2.5529015,8.096065,5.797348,5.250802,6.3779635,4.4533834,1
8.172111,7.5254045,2.7473629,-0.7919343,6.3173547,0.8645137,2.1046348,8.153548,5.772757,5.2254567,6.80899,3.7938857,0
8.224083,7.5121365,2.1571782,-0.3601228,6.241291,0.63321066,2.226781,8.071733,5.376082,5.8007,7.0562606,3.5413384,1
8.145011,7.2096024,2.9113698,-0.1652319,5.9567804,1.0748506,2.835736,7.62091,6.1318774,5.19078,6.4450674,3.9939988,1
8.997934,6.8739734,3.672822,0.23133914,6.401393,1.6588418,1.578401,8.099673,4.9319067,5.38471,6.971202,4.471879,1
7.9437213,7.6224947,2.763487,-0.97660977,6.275238,0.89901906,2.2452025,8.141923,5.8704085,5.0577993,6.726787,3.9097946,0
8.78605,6.741238,2.664269,0.077491455,6.108794,0.51722366,2.7647266,7.6512523,5.181666,5.65914,7.1643124,3.4506438,0
7.6331496,8.160824,2.3603992,-1.0212715,6.3787475,1.1684084,2.333725,8.389664,6.119932,5.135508,6.3384047,4.213785,1
8.429449,7.488746,1.8403243,0.5061628,6.2113543,0.90986884,2.7292452,7.9548407,5.3218365,6.2660117,6.750568,3.7736447,1
8.016887,6.9925947,2.0693274,1.4822115,5.3979154,1.3939403,3.5469494,7.133559,5.6955366,5.841793,6.088667,4.693158,1
8.305423,7.317724,1.2778567,0.9046481,5.9532638,0.6110811,2.8218133,7.7842393,4.6505947,6.5644603,7.097119,3.8129668,0
8.031029,6.829787,1.6412525,2.4552858,5.064786,1.5705098,4.013973,6.7258773,5.4225864,6.50524,5.953414,4.805887,1
8.277187,7.51877,2.9012809,-0.7792922,6.4279943,0.9557397,2.243829,8.162481,5.7999086,5.2881236,6.7990394,3.7576463,1
8.467036,7.913299,2.1099513,0.37811577,6.5738726,1.4811177,2.869257,8.292476,5.7812734,6.1070404,6.22855,4.1790113,1
8.642977,7.904608,2.4224257,-0.004713741,6.740632,1.4000276,2.7243936,8.379691,6.056978,5.935409,6.2634797,3.8943918,1
7.9262824,6.64806,1.9392169,2.2873704,4.9040923,1.4889258,4.031407,6.530043,5.5916953,6.2266517,6.050746,4.7204347,1
7.5484385,7.430896,2.495131,-0.80454284,5.830927,0.6790525,2.2111654,7.8104286,5.5488486,5.0541186,6.9374475,3.9897087,0
8.382137,7.6489577,2.125191,0.43779668,6.3821297,1.3432806,2.6912503,8.191244,5.276141,5.9983377,6.5166564,4.338244,0
8.129599,6.843014,1.6123514,2.0534985,5.244612,1.2678623,3.6482356,7.0065775,5.393611,6.239345,6.1177177,4.700108,1
8.163896,7.5352945,2.1980848,0.27577624,6.1477847,1.2307086,2.6085138,8.0291,5.4033656,5.693936,6.5130086,4.3880906,0
8.347949,7.448007,2.7186334,-0.78467035,6.4352818,0.7355955,2.4734132,8.13553,5.6419578,5.3766346,6.9058795,3.5778463,0
9.049649,6.9945755,3.7698324,-0.45811272,6.6655345,1.3385885,2.0025399,8.179624,5.208268,5.3321953,7.0729294,3.9027374,1
7.5613427,8.104227,2.3062048,-0.968553,6.296913,1.1163651,2.3584383,8.331673,5.9749303,5.146163,6.414355,4.25379,0
8.578112,7.069403,3.3862092,-0.7232047,6.329471,0.90604943,2.1853783,7.941993,5.694413,5.1061707,6.97128,3.6543217,1
8.595024,7.474603,1.5424471,0.6699061,6.29908,0.7526117,2.429859,8.0900135,4.845304,6.597588,7.076466,3.6461651,1
8.801264,6.968097,3.166326,-0.45972785,6.34378,0.74666315,2.2195625,7.9249105,5.6029515,5.342574,7.0434513,3.457797,1
8.25066,7.4114914,3.2372289,-1.1505752,6.5118375,0.90881044,2.7374659,8.08945,5.6324763,5.103476,6.9242196,3.6787703,1
7.526589,8.091911,2.381844,-0.8752042,6.282062,1.2437476,2.5755339,8.276919,5.971531,5.1168213,6.317469,4.3960633,1
9.459125,7.0096083,4.0079403,-0.015270568,6.897839,1.8162798,1.5455974,8.417834,5.0251164,5.538527,6.992852,4.2516146,0
8.3256855,7.3189254,1.2678055,0.8953468,5.9602194,0.5925088,2.7055018,7.8273587,4.6881237,6.5440407,7.1068583,3.8137393,1
8.790628,7.108888,2.6183362,-0.6610834,6.636298,0.41351908,3.029795,8.099682,4.673996,5.830643,7.4806423,3.204436,0
8.04938,6.7725353,1.6283801,2.2703176,5.081606,1.3609599,3.7524335,6.844066,5.501697,6.237498,5.992949,4.802492,1
8.425207,7.4469714,2.1066988,0.5789165,6.247656,1.2325791,2.6476305,8.061572,5.122747,5.9905834,6.633521,4.3257866,0
7.8998003,6.474996,2.2688303,1.4691501,4.977178,0.95367396,3.6525903,6.5276604,5.390229,6.0043592,6.728168,4.0388412,0
8.111624,7.6620946,1.6738002,0.094524436,6.2460856,0.7879153,2.6789083,8.10478,4.961561,6.1609497,6.967274,3.8752182,0
9.0491705,6.6893888,3.9461265,0.11874494,6.323849,1.638037,1.4572972,7.9843063,4.849649,5.27584,7.1167192,4.3843274,1
7.985279,6.9174004,2.1338265,1.5063343,5.307948,1.3760715,3.6348174,7.0249696,5.80183,5.7615986,6.0443487,4.7048764,1
8.261131,7.093095,1.4344285,0.93027925,5.7603807,0.5390183,2.870144,7.5699553,4.711429,6.3826838,7.115814,3.8087904,0
8.1608925,7.1445613,1.807893,1.5575259,5.6378074,1.406261,3.6716065,7.3189135,5.349885,6.2644987,6.193585,4.6159644,1
8.6109085,7.9758716,2.247233,0.15253237,6.7417216,1.4592936,2.780799,8.408344,5.9709663,6.0629907,6.229046,3.9826074,1
8.410149,7.3809414,3.297178,-1.0005517,6.3758454,0.90377533,2.3015456,8.0111475,6.412225,4.945144,6.607457,3.538119,0
7.9811893,6.629598,1.8451463,2.1131306,4.9534097,1.2652721,3.7403967,6.6932592,5.641629,5.9984746,6.0682907,4.7367845,1
7.9241786,7.775306,2.552247,-1.3661064,6.595853,0.7342564,2.735784,8.382885,5.0472503,5.304006,7.130138,3.8037133,1
8.54105,7.602846,2.4599957,-0.9196147,6.937682,0.7190683,2.906488,8.526301,4.4287257,5.9382944,7.4189796,3.557836,0
8.738568,7.7429667,3.0628133,-0.6476818,6.867271,1.2901206,2.7001839,8.393565,6.169578,5.503506,6.402917,3.688973,0
7.905659,6.690689,2.095528,0.71370476,5.2842083,0.5022208,3.1130524,6.937483,5.124843,5.958319,7.1671777,3.6167777,1
7.989067,7.7104864,2.5022383,0.0003413911,6.1843014,1.4750631,2.8572836,8.008619,5.9430275,5.4204035,6.1672635,4.518702,1
8.319876,7.4087315,2.1969736,-0.7030941,6.5435505,0.45146656,3.0896697,8.161346,4.478654,5.927067,7.4604683,3.4532583,1
7.8286047,6.653071,2.5501478,0.8207529,5.1771235,0.9440953,3.3460584,6.8220377,5.6841736,5.474658,6.61159,4.1645174,1
8.027416,7.8169427,2.3434837,-0.7693668,6.5369387,0.9372021,2.6614048,8.353718,5.25003,5.5649643,6.860141,3.9630685,1
8.266147,7.1647267,1.3408657,0.9493705,5.8076105,0.5466096,2.8309963,7.643224,4.667634,6.4480667,7.1191745,3.826506,1
8.034882,6.779442,1.9009682,1.8299005,5.16509,1.2710452,3.5377223,6.9506946,5.6717095,5.857693,6.059196,4.773831,1
8.363398,6.6843686,3.048154,0.3624971,5.6810856,0.95031285,3.2868836,7.1163297,5.852752,5.434837,6.6921062,3.731703,1
8.104266,6.7767806,1.6255422,2.1587832,5.1344194,1.2802073,3.6814318,6.90248,5.4883757,6.1610417,6.041553,4.765556,1
7.8449287,6.763448,2.0367708,0.5839799,5.31217,0.4529113,2.9877431,7.0178804,5.1038265,5.923415,7.2125826,3.6128209,1
8.039473,8.00964,2.179582,-0.08969393,6.4538555,1.4221615,2.7970915,8.3112135,5.755403,5.7308655,6.2607727,4.3702955,0
8.468728,7.1117177,3.177409,-0.74342793,6.2508545,0.74814636,2.2617464,7.885421,5.8123302,5.1468506,6.9584837,3.5196373,1
7.910434,6.7079844,2.2373714,0.4337303,5.363208,0.46547604,2.9780085,7.0483418,5.163934,5.7282424,7.179419,3.6579335,0
8.5115,7.369024,2.7472332,-0.76291984,6.527388,0.66865146,2.6767702,8.131924,5.525243,5.479401,6.9862275,3.4386435,1
8.1382475,7.7312784,2.3357954,-1.1129081,6.711541,0.63733655,2.9558425,8.406761,4.7591515,5.6804056,7.2572193,3.6320736,1
8.847255,7.214387,3.648488,-1.0598137,6.4952974,0.819672,2.2478855,7.986834,6.777915,4.872832,6.599441,3.2058623,0
8.634908,6.7104883,0.023699645,2.2971134,4.7696824,-0.32000014,3.927438,6.3858504,5.689541,6.518156,6.9311223,4.486958,0
8.424233,6.981074,2.0271842,0.8381863,5.8595467,0.8872963,2.7946334,7.6323857,4.9440885,5.9544106,6.8546767,4.166163,1
7.93717,6.9758077,2.5023746,-0.22274734,5.661525,0.50732833,2.450512,7.4485273,5.467141,5.3668685,7.095031,3.6606016,1
9.252343,6.898311,3.794254,-0.266672,6.684937,1.3503753,1.9331726,8.163009,5.205813,5.430323,7.0826764,3.8409164,0
7.8964405,6.754714,2.2379997,1.3538862,5.148464,1.1780872,3.581184,6.860495,5.8475423,5.5605845,6.180429,4.5959463,1
7.9779067,6.903389,2.5221148,-0.13671678,5.6249633,0.4988588,2.5201902,7.382711,5.4700055,5.382255,7.0933957,3.6457677,1
7.8952947,7.6731477,2.5345716,-1.2964106,6.5522637,0.643157,2.971972,8.267191,4.8458047,5.4109793,7.256532,3.7165883,0
8.049714,6.535544,2.5430403,0.49565536,5.3121357,0.5816813,2.9644282,6.987139,5.474112,5.3819795,6.9295416,3.8751624,0
8.419332,6.5722933,2.3421574,0.72590345,5.576529,0.6120672,2.866012,7.267769,5.1170926,5.639962,6.9877706,3.9384491,0
7.781613,7.638793,1.6019979,-0.27706453,6.0648036,0.4631428,2.5008774,7.989563,4.8325205,6.061182,7.2867656,3.6360908,1
7.6224585,8.212504,2.1068237,-0.96076125,6.3974466,1.0610819,2.3247557,8.439309,5.901045,5.330535,6.462649,4.144822,1
9.51137,6.731217,4.2566695,0.42835557,6.6878757,2.0913014,1.4394741,8.197432,4.7423263,5.5245037,7.007418,4.567826,1
7.9378934,7.3614893,2.6248612,0.060181826,5.892646,1.2986083,2.4099162,7.8084774,5.6999598,5.208491,6.4354873,4.5457025,0
7.907901,7.4983606,1.6825736,-0.13745856,6.02568,0.47405413,2.6150894,7.899356,4.872778,6.048599,7.2391,3.6289587,1
8.087942,7.32425,2.0701444,-0.3185101,6.0966477,0.5037343,2.740714,7.9058485,4.980562,5.7064896,7.1387725,3.6923368,0
7.893321,7.707205,2.0557318,-0.3183887,6.1806498,0.9132736,2.5004501,8.132004,5.316984,5.6059847,6.758441,4.111231,1
9.586693,6.8239083,4.032939,0.3683144,6.822676,1.9072771,1.3442565,8.362697,4.569236,5.715103,7.1855083,4.3747373,1
8.222388,7.2604375,1.2957132,0.8723151,5.8539248,0.55030113,2.7947059,7.7039647,4.6591406,6.47713,7.1292686,3.804894,1
8.08765,7.1051908,1.9896604,1.5183105,5.5200367,1.4513206,3.5037193,7.251846,5.627341,6.0198708,6.093767,4.65006,1
8.015764,7.5850496,2.9631052,-0.6722276,6.261798,1.184489,2.8346267,7.9570017,6.209401,5.0815287,6.3691177,4.0401416,1
8.593513,6.6835647,0.07015106,2.2627015,4.778765,-0.27227274,3.9162912,6.3995686,5.662412,6.5058002,6.9013953,4.488876,0
8.1191435,6.901217,2.123978,0.26650038,5.6476445,0.38232046,2.6979635,7.3239093,5.1785808,5.9576716,7.280372,3.3541877,0
7.8505325,6.851091,2.4430206,0.03921554,5.471875,0.55218345,2.6134057,7.268075,5.3775487,5.3645134,7.052794,3.854572,1
9.488176,7.205426,3.4729846,0.6853536,6.96635,2.0522742,1.6947454,8.543314,4.6825886,6.070517,6.879189,4.5674124,0
7.506332,7.523626,2.727937,-0.8981519,5.932141,0.93478256,2.5224435,7.845489,5.7229924,4.8909497,6.7111855,4.204167,1
8.256554,7.649903,1.8702245,-0.49454662,6.580502,0.5762444,2.9855142,8.291991,4.4764996,6.1685376,7.341956,3.5864863,1
8.53674,6.44041,2.5379782,0.52236074,5.620214,0.46578607,2.9712973,7.1949015,5.151658,5.600946,7.129373,3.6551,1
9.36631,6.6178904,4.151843,0.5524473,6.444191,1.9999404,1.6734027,7.9471636,4.6920414,5.578852,7.0433064,4.526398,1
8.891809,6.9458995,3.788498,-0.21996047,6.4275165,1.4966251,1.639118,8.0917425,5.2245803,5.185827,6.9751306,4.2309694,1
7.9984374,7.6227026,2.6249874,0.042877465,6.1221805,1.479326,3.0160031,7.888675,6.091312,5.3449483,6.1003447,4.4936886,0
7.4721556,7.859705,2.5449665,-1.161232,6.199934,0.9992365,2.409531,8.207187,5.653804,4.9422655,6.6943903,4.2649417,1
8.232669,6.8988605,3.0893435,-0.47362942,5.836036,0.6583551,2.3091354,7.5145187,5.943407,5.0543547,6.9116225,3.582869,0
8.115696,7.4483275,3.1190515,-1.0917299,6.2901187,0.86012083,2.2680554,8.032199,6.0829716,4.9318953,6.737528,3.710019,0
7.9998684,8.030549,2.4350202,-0.7226106,6.481115,1.1904908,2.301984,8.382207,6.14011,5.3665457,6.362188,4.0470715,0
8.126092,6.723454,1.8944373,0.8019094,5.4376183,0.47796196,3.0176778,7.171394,4.9764943,5.912359,7.095891,3.8562667,1
8.377854,6.812556,1.7022086,1.0201372,5.6374683,0.53608465,2.8947117,7.407907,4.8256845,6.1262264,7.063474,3.9143586,0
8.16697,7.4070597,2.2324498,-0.77060336,6.439638,0.432724,3.074067,8.089622,4.521435,5.8196807,7.4618897,3.4853034,0
8.182052,7.6253257,2.946022,-0.5909795,6.4655547,1.2662128,2.9663453,8.109261,5.899816,5.296588,6.4521785,4.072731,0
8.151586,7.4112525,2.7409363,-1.0725443,6.532539,0.64570725,3.0895698,8.1085005,4.7801585,5.5081277,7.346226,3.5771902,1
8.748985,7.7499456,2.8349972,-0.2956937,6.759386,1.3436238,2.4635224,8.368679,6.168604,5.6667023,6.3599696,3.7881,0
8.389206,7.027324,3.4521022,-0.38071358,6.130673,1.2626857,1.8041922,7.90402,5.3200727,5.0716877,6.967385,4.218705,0
7.92874,6.6363735,2.5532637,0.5604653,5.296242,0.74368036,3.1499603,6.9571075,5.5791516,5.3881063,6.782442,4.0113287,0
7.9732113,8.052202,2.2434566,-0.51638335,6.539865,1.247806,2.6779315,8.41862,5.638743,5.6038837,6.456014,4.2141633,1
8.116027,7.129585,3.0257578,-0.19104238,5.9381266,1.1976695,2.016789,7.8173704,5.5360675,5.048118,6.7358875,4.3750467,1
7.774734,7.662459,2.592505,-1.2440628,6.4225674,0.72531104,2.961371,8.169186,5.059805,5.2739425,7.1149607,3.8384795,0
8.452154,7.354562,3.327492,-1.1054813,6.3730826,0.79803467,2.177776,8.019138,6.4891586,4.894365,6.650381,3.419186,1
8.090274,6.8498425,1.5614098,2.2207055,5.177619,1.3497478,3.6672444,6.966619,5.4572573,6.277037,5.998902,4.800431,1
8.383849,7.557315,1.5228912,0.4936721,6.21185,0.72056806,2.5087297,8.03416,5.0842204,6.4616494,6.9679866,3.629196,1
8.039107,7.6811557,2.7686965,-0.96215254,6.3432035,0.9386158,2.199815,8.200996,6.022711,5.0828547,6.6316185,3.864694,0
8.967638,6.7530737,3.7885497,0.30397537,6.2761455,1.6995057,1.597583,7.9611998,4.9176774,5.3129053,6.9729714,4.5267353,1
8.024233,6.817157,1.6544424,2.4703872,5.046841,1.5790979,4.033547,6.7017145,5.4284167,6.5055876,5.949001,4.809219,1
9.073675,6.7867208,3.0558932,-0.2980137,6.441388,0.55110306,2.7311685,7.8454223,5.3049364,5.604682,7.2246547,3.17333,0
8.2646,7.2717667,3.1862495,-1.0042638,6.196221,0.7283845,2.139792,7.911706,6.231162,4.9094095,6.767263,3.519885,1
8.866996,7.2073383,3.5206661,-0.7874851,6.804964,1.1585695,2.4160933,8.288128,5.0882215,5.4239874,7.1537776,3.7370796,1
8.163742,7.0614643,3.068744,-0.18447365,5.919124,1.147492,1.9698335,7.7823715,5.498406,5.0527787,6.7982893,4.3121376,1
8.200919,7.3824506,2.929605,-0.43945727,6.1908083,1.0745261,2.6466146,7.8792806,6.046841,5.2141075,6.525894,3.9258757,0
